粘性,钝度,二维,外-激波后第0激波后马赫数,外-激波后第0激波后方向角,外-激波后第0激波后压缩角,外-激波后第0激波后流道高H,外-激波后第0激波后收缩比,外-激波后第0激波后sigma,外-激波后第1激波后马赫数,外-激波后第1激波后方向角,外-激波后第1激波后压缩角,外-激波后第1激波后流道高H,外-激波后第1激波后收缩比,外-激波后第1激波后sigma,外-激波后第2激波后马赫数,外-激波后第2激波后方向角,外-激波后第2激波后压缩角,外-激波后第2激波后流道高H,外-激波后第2激波后收缩比,外-激波后第2激波后sigma,外-激波后第3激波后马赫数,外-激波后第3激波后方向角,外-激波后第3激波后压缩角,外-激波后第3激波后流道高H,外-激波后第3激波后收缩比,外-激波后第3激波后sigma,内-激波后第0激波后马赫数,内-激波后第0激波后方向角,内-激波后第0激波后压缩角,内-激波后第0激波后流道高H,内-激波后第0激波后收缩比,内-激波后第0激波后sigma,内-激波后第1激波后马赫数,内-激波后第1激波后方向角,内-激波后第1激波后压缩角,内-激波后第1激波后流道高H,内-激波后第1激波后收缩比,内-激波后第1激波后sigma,内-激波后第2激波后马赫数,内-激波后第2激波后方向角,内-激波后第2激波后压缩角,内-激波后第2激波后流道高H,内-激波后第2激波后收缩比,内-激波后第2激波后sigma,压缩位置外压缩段风轴Cr,压缩位置外压缩段体轴Cr,压缩位置外压缩段长度,压缩位置外压缩段高度,压缩位置外压缩段阻力,压缩位置外压缩段比阻,压缩位置内压缩段风轴Cr,压缩位置内压缩段体轴Cr,压缩位置内压缩段长度,压缩位置内压缩段高度,压缩位置内压缩段阻力,压缩位置内压缩段比阻,压缩位置总_压_缩风轴Cr,压缩位置总_压_缩体轴Cr,压缩位置总_压_缩长度,压缩位置总_压_缩高度,压缩位置总_压_缩阻力,压缩位置总_压_缩比阻,每米宽度流量
0,0,1,6,0,0,278.818,1,1,5.53,3.397,3.397,200.027,1.394,0.989,5.064,7.275,3.878,141.408,1.972,0.975,4.272,15,7.725,78.672,3.544,0.908,4.272,15,15,123.8,1,0.908,3.708,7.845,7.155,77.576,1.596,0.875,3.202,0,7.845,50,2.476,0.846,3.544,3.544,1321.45,278.82,2755,177.7,1.573,1.573,383.03,24.47,-656,-42.3,5.576,5.576,1704.48,303.28,3411,220.1,15.5
0,0,1,6,0,0,278.818,1,1,5.53,3.397,3.397,200.027,1.394,0.989,4.831,9.275,5.878,120.773,2.309,0.947,4.283,15,5.725,78.312,3.56,0.921,4.283,15,15,124.079,1,0.921,3.716,7.845,7.155,77.659,1.598,0.887,3.209,0,7.845,50,2.482,0.858,3.56,3.56,1321.45,278.82,2743,177,1.566,1.566,384.61,24.6,-661,-42.6,5.576,5.576,1706.06,303.42,3404,219.6,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.833,9.275,3.878,120.89,2.306,0.947,4.285,15,5.725,78.375,3.557,0.921,4.285,15,15,124.116,1,0.921,3.718,7.845,7.155,77.67,1.598,0.887,3.21,0,7.845,50,2.482,0.858,3.557,3.557,1162.94,278.82,2742,176.9,1.568,1.568,384.82,24.62,-661,-42.6,5.576,5.576,1547.76,303.44,3403,219.5,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.618,11.275,5.878,103.925,2.683,0.923,4.282,15,3.725,78.62,3.546,0.916,4.282,15,15,124.049,1,0.916,3.716,7.845,7.155,77.65,1.598,0.883,3.208,0,7.845,50,2.481,0.854,3.546,3.546,1162.94,278.82,2745,177.1,1.572,1.572,384.44,24.59,-658,-42.5,5.576,5.576,1547.39,303.4,3403,219.5,15.5
0,0,1,6,0,0,278.818,1,1,5.53,3.397,3.397,200.027,1.394,0.989,4.715,10.275,6.878,112.325,2.482,0.925,4.277,15,4.725,78.722,3.542,0.911,4.277,15,15,123.929,1,0.911,3.712,7.845,7.155,77.615,1.597,0.878,3.205,0,7.845,50,2.479,0.85,3.542,3.542,1321.45,278.82,2750,177.4,1.574,1.574,383.76,24.53,-657,-42.4,5.576,5.576,1705.22,303.35,3406,219.8,15.5
0,0,1,6,0,0,278.818,1,1,5.53,3.397,3.397,200.027,1.394,0.989,4.947,8.275,4.878,130.416,2.138,0.963,4.282,15,6.725,78.283,3.562,0.92,4.282,15,15,124.038,1,0.92,3.715,7.845,7.155,77.647,1.597,0.886,3.208,0,7.845,50,2.481,0.857,3.562,3.562,1321.45,278.82,2745,177.1,1.566,1.566,384.38,24.58,-661,-42.6,5.576,5.576,1705.83,303.4,3406,219.7,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.725,10.275,4.878,111.879,2.492,0.937,4.287,15,4.725,78.347,3.559,0.923,4.287,15,15,124.16,1,0.923,3.719,7.845,7.155,77.683,1.598,0.889,3.211,0,7.845,50,2.483,0.86,3.559,3.559,1162.94,278.82,2740,176.8,1.567,1.567,385.07,24.64,-661,-42.7,5.576,5.576,1548.01,303.46,3401,219.4,15.5
0,0,1,6,0,0,278.818,1,1,5.263,5.397,5.397,168.2,1.658,0.958,4.941,8.275,2.878,131.08,2.127,0.954,4.277,15,6.725,78.73,3.541,0.911,4.277,15,15,123.912,1,0.911,3.711,7.845,7.155,77.609,1.597,0.878,3.205,0,7.845,50,2.478,0.849,3.541,3.541,1162.94,278.82,2750,177.4,1.575,1.575,383.66,24.52,-657,-42.4,5.576,5.576,1546.61,303.34,3407,219.8,15.5
0,0,1,6,0,0,278.818,1,1,5.129,6.397,6.397,155.371,1.795,0.935,4.717,10.275,3.878,112.601,2.476,0.925,4.279,15,4.725,78.903,3.534,0.911,4.279,15,15,123.975,1,0.911,3.713,7.845,7.155,77.628,1.597,0.877,3.206,0,7.845,50,2.48,0.849,3.534,3.534,1092.39,278.82,2748,177.3,1.578,1.578,384.02,24.55,-655,-42.3,5.576,5.576,1476.41,303.37,3403,219.6,15.5
0,0,1,6,0,0,278.818,1,1,5.396,4.397,4.397,182.993,1.524,0.976,4.948,8.275,3.878,130.439,2.138,0.964,4.283,15,6.725,78.289,3.561,0.921,4.283,15,15,124.059,1,0.921,3.716,7.845,7.155,77.653,1.598,0.887,3.209,0,7.845,50,2.481,0.858,3.561,3.561,1239.19,278.82,2744,177,1.566,1.566,384.5,24.59,-661,-42.7,5.576,5.576,1623.68,303.41,3405,219.7,15.5
0,0,1,6,0,0,278.818,1,1,5.396,4.397,4.397,182.993,1.524,0.976,4.725,10.275,5.878,111.766,2.495,0.938,4.286,15,4.725,78.272,3.562,0.924,4.286,15,15,124.148,1,0.924,3.719,7.845,7.155,77.68,1.598,0.89,3.211,0,7.845,50,2.483,0.861,3.562,3.562,1239.19,278.82,2741,176.8,1.565,1.565,385,24.63,-662,-42.7,5.576,5.576,1624.18,303.45,3402,219.5,15.5
0,0,1,6,0,0,278.818,1,1,5.665,2.397,2.397,219.601,1.27,0.996,4.938,8.275,5.878,131.075,2.127,0.951,4.274,15,6.725,78.755,3.54,0.908,4.274,15,15,123.842,1,0.908,3.709,7.845,7.155,77.589,1.596,0.875,3.203,0,7.845,50,2.477,0.847,3.54,3.54,1410.04,278.82,2753,177.6,1.575,1.575,383.27,24.49,-656,-42.3,5.576,5.576,1793.31,303.3,3409,219.9,15.5
0,0,1,7,0,0,316.433,1,1,6.442,3.08,3.08,222.528,1.422,0.987,5.888,6.63,3.55,153.599,2.06,0.971,4.956,13.71,7.08,82.177,3.851,0.893,4.956,13.71,13.71,131.872,1,0.893,4.418,8.31,5.4,86.512,1.524,0.87,3.73,0,8.31,50,2.637,0.819,3.851,3.851,1739.2,316.43,2580,172,1.644,1.644,493.48,34.65,-696,-46.4,6.329,6.329,2232.67,351.08,3276,218.4,15
0,0,1,7,0,0,316.433,1,1,6.442,3.08,3.08,222.528,1.422,0.987,5.89,6.62,3.54,153.747,2.058,0.971,4.958,13.7,7.08,82.245,3.847,0.893,4.958,13.7,13.7,131.639,1,0.893,4.225,6.31,7.39,75.639,1.74,0.841,3.734,0,6.31,50,2.633,0.82,3.847,3.847,1739.2,316.43,2501,166.8,1.645,1.645,445.91,23.21,-576,-38.4,6.329,6.329,2185.11,339.64,3077,205.1,15
0,0,1,7,0,0,316.433,1,1,6.442,3.08,3.08,222.528,1.422,0.987,5.588,8.62,5.54,128.138,2.469,0.934,4.971,13.7,5.08,81.869,3.865,0.906,4.971,13.7,13.7,132.14,1,0.906,4.431,8.31,5.39,86.645,1.525,0.884,3.74,0,8.31,50,2.643,0.831,3.865,3.865,1739.2,316.43,2567,171.1,1.637,1.637,495.8,34.85,-699,-46.6,6.329,6.329,2234.99,351.29,3266,217.7,15
0,0,1,7,0,0,316.433,1,1,6.442,3.08,3.08,222.528,1.422,0.987,5.588,8.62,5.54,128.138,2.469,0.934,4.971,13.7,5.08,81.869,3.865,0.906,4.971,13.7,13.7,131.954,1,0.906,4.235,6.31,7.39,75.715,1.743,0.853,3.742,0,6.31,50,2.639,0.832,3.865,3.865,1739.2,316.43,2490,166,1.637,1.637,447.78,23.34,-580,-38.7,6.329,6.329,2186.97,339.77,3070,204.7,15
0,0,1,7,0,0,316.433,1,1,6.092,5.08,5.08,182.129,1.737,0.947,5.589,8.63,3.55,128.191,2.468,0.934,4.972,13.71,5.08,81.896,3.864,0.907,4.972,13.71,13.71,132.241,1,0.907,4.431,8.31,5.4,86.643,1.526,0.884,3.74,0,8.31,50,2.645,0.831,3.864,3.864,1502.72,316.43,2567,171.1,1.638,1.638,496,34.88,-700,-46.7,6.329,6.329,1998.72,351.32,3267,217.8,15
0,0,1,7,0,0,316.433,1,1,6.092,5.08,5.08,182.129,1.737,0.947,5.59,8.62,3.54,128.309,2.466,0.934,4.973,13.7,5.08,81.962,3.861,0.907,4.973,13.7,13.7,132.004,1,0.907,4.237,6.31,7.39,75.727,1.743,0.854,3.744,0,6.31,50,2.64,0.832,3.861,3.861,1502.72,316.43,2488,165.9,1.639,1.639,448.07,23.36,-580,-38.6,6.329,6.329,1950.8,339.79,3068,204.5,15
0,0,1,7,0,0,316.433,1,1,6.092,5.08,5.08,182.129,1.737,0.947,5.316,10.62,5.54,107.803,2.935,0.903,4.967,13.7,3.08,82.406,3.84,0.897,4.967,13.7,13.7,132.037,1,0.897,4.427,8.31,5.39,86.608,1.525,0.875,3.737,0,8.31,50,2.641,0.823,3.84,3.84,1502.72,316.43,2570,171.3,1.648,1.648,495.1,34.79,-694,-46.3,6.329,6.329,1997.82,351.22,3264,217.6,15
0,0,1,7,0,0,316.433,1,1,6.092,5.08,5.08,182.129,1.737,0.947,5.316,10.62,5.54,107.803,2.935,0.903,4.967,13.7,3.08,82.406,3.84,0.897,4.967,13.7,13.7,131.853,1,0.897,4.232,6.31,7.39,75.69,1.742,0.845,3.74,0,6.31,50,2.637,0.824,3.84,3.84,1502.72,316.43,2494,166.3,1.648,1.648,447.18,23.3,-576,-38.4,6.329,6.329,1949.9,339.73,3070,204.6,15
0,0,1,7,0,0,316.433,1,1,6.442,3.08,3.08,222.528,1.422,0.987,5.437,9.62,6.54,117.979,2.682,0.905,4.96,13.7,4.08,82.521,3.835,0.892,4.96,13.7,13.7,131.891,1,0.892,4.422,8.31,5.39,86.556,1.524,0.87,3.733,0,8.31,50,2.638,0.818,3.835,3.835,1739.2,316.43,2575,171.7,1.65,1.65,494.09,34.69,-692,-46.2,6.329,6.329,2233.29,351.13,3268,217.9,15
0,0,1,7,0,0,316.433,1,1,6.442,3.08,3.08,222.528,1.422,0.987,5.437,9.62,6.54,117.979,2.682,0.905,4.96,13.7,4.08,82.521,3.835,0.892,4.96,13.7,13.7,131.707,1,0.892,4.227,6.31,7.39,75.655,1.741,0.84,3.736,0,6.31,50,2.634,0.819,3.835,3.835,1739.2,316.43,2499,166.6,1.65,1.65,446.32,23.24,-574,-38.3,6.329,6.329,2185.51,339.67,3073,204.9,15
0,0,1,7,0,0,316.433,1,1,6.442,3.08,3.08,222.528,1.422,0.987,5.739,7.62,4.54,139.974,2.261,0.956,4.97,13.7,6.08,81.758,3.87,0.907,4.97,13.7,13.7,132.12,1,0.907,4.43,8.31,5.39,86.638,1.525,0.884,3.739,0,8.31,50,2.642,0.832,3.87,3.87,1739.2,316.43,2567,171.2,1.635,1.635,495.67,34.84,-700,-46.7,6.329,6.329,2234.86,351.27,3267,217.8,15
0,0,1,7,0,0,316.433,1,1,6.442,3.08,3.08,222.528,1.422,0.987,5.739,7.62,4.54,139.974,2.261,0.956,4.97,13.7,6.08,81.758,3.87,0.907,4.97,13.7,13.7,131.935,1,0.907,4.235,6.31,7.39,75.71,1.743,0.854,3.742,0,6.31,50,2.639,0.832,3.87,3.87,1739.2,316.43,2491,166.1,1.635,1.635,447.66,23.33,-581,-38.7,6.329,6.329,2186.86,339.76,3072,204.8,15
0,0,1,7,0,0,316.433,1,1,6.092,5.08,5.08,182.129,1.737,0.947,5.453,9.62,4.54,117.322,2.697,0.921,4.974,13.7,4.08,81.976,3.86,0.908,4.974,13.7,13.7,132.221,1,0.908,4.434,8.31,5.39,86.674,1.526,0.885,3.742,0,8.31,50,2.644,0.832,3.86,3.86,1502.72,316.43,2564,170.9,1.64,1.64,496.36,34.91,-699,-46.6,6.329,6.329,1999.08,351.34,3263,217.5,15
0,0,1,7,0,0,316.433,1,1,6.092,5.08,5.08,182.129,1.737,0.947,5.453,9.62,4.54,117.322,2.697,0.921,4.974,13.7,4.08,81.976,3.86,0.908,4.974,13.7,13.7,132.035,1,0.908,4.238,6.31,7.39,75.734,1.743,0.854,3.744,0,6.31,50,2.641,0.833,3.86,3.86,1502.72,316.43,2487,165.8,1.64,1.64,448.25,23.37,-580,-38.6,6.329,6.329,1950.98,339.8,3067,204.5,15
0,0,1,7,0,0,316.433,1,1,6.092,5.08,5.08,182.129,1.737,0.947,5.452,9.63,4.55,117.22,2.699,0.921,4.973,13.71,4.08,81.911,3.863,0.908,4.973,13.71,13.71,132.271,1,0.908,4.432,8.31,5.4,86.654,1.526,0.885,3.741,0,8.31,50,2.645,0.832,3.863,3.863,1502.72,316.43,2566,171.1,1.638,1.638,496.21,34.9,-700,-46.7,6.329,6.329,1998.93,351.34,3266,217.8,15
0,0,1,7,0,0,316.433,1,1,6.092,5.08,5.08,182.129,1.737,0.947,5.729,7.62,2.54,140.965,2.245,0.942,4.962,13.7,6.08,82.408,3.84,0.894,4.962,13.7,13.7,131.753,1,0.894,4.229,6.31,7.39,75.666,1.741,0.842,3.737,0,6.31,50,2.635,0.821,3.84,3.84,1502.72,316.43,2497,166.5,1.648,1.648,446.59,23.26,-575,-38.4,6.329,6.329,1949.31,339.69,3073,204.8,15
0,0,1,7,0,0,316.433,1,1,5.917,6.08,6.08,166.404,1.902,0.915,5.44,9.62,3.54,118.385,2.673,0.904,4.963,13.7,4.08,82.789,3.822,0.891,4.963,13.7,13.7,131.951,1,0.891,4.424,8.31,5.39,86.578,1.524,0.869,3.735,0,8.31,50,2.639,0.817,3.822,3.822,1399.66,316.43,2573,171.6,1.656,1.656,494.51,34.73,-690,-46,6.329,6.329,1894.17,351.16,3264,217.6,15
0,0,1,7,0,0,316.433,1,1,5.917,6.08,6.08,166.404,1.902,0.915,5.44,9.62,3.54,118.385,2.673,0.904,4.963,13.7,4.08,82.789,3.822,0.891,4.963,13.7,13.7,131.768,1,0.891,4.229,6.31,7.39,75.67,1.741,0.839,3.737,0,6.31,50,2.635,0.818,3.822,3.822,1399.66,316.43,2497,166.5,1.656,1.656,446.67,23.26,-573,-38.2,6.329,6.329,1846.34,339.69,3070,204.6,15
0,0,1,7,0,0,316.433,1,1,6.267,4.08,4.08,200.677,1.577,0.971,5.74,7.62,3.54,140.005,2.26,0.957,4.971,13.7,6.08,81.765,3.87,0.908,4.971,13.7,13.7,132.149,1,0.908,4.431,8.31,5.39,86.648,1.525,0.885,3.74,0,8.31,50,2.643,0.832,3.87,3.87,1615.66,316.43,2566,171.1,1.635,1.635,495.86,34.86,-700,-46.7,6.329,6.329,2111.53,351.29,3266,217.8,15
0,0,1,7,0,0,316.433,1,1,6.267,4.08,4.08,200.677,1.577,0.971,5.74,7.62,3.54,140.005,2.26,0.957,4.971,13.7,6.08,81.765,3.87,0.908,4.971,13.7,13.7,131.964,1,0.908,4.236,6.31,7.39,75.717,1.743,0.855,3.743,0,6.31,50,2.639,0.833,3.87,3.87,1615.66,316.43,2490,166,1.635,1.635,447.83,23.34,-581,-38.7,6.329,6.329,2063.5,339.77,3071,204.7,15
0,0,1,7,0,0,316.433,1,1,6.267,4.08,4.08,200.677,1.577,0.971,5.452,9.62,5.54,117.153,2.701,0.922,4.974,13.7,4.08,81.861,3.865,0.909,4.974,13.7,13.7,132.205,1,0.909,4.433,8.31,5.39,86.668,1.525,0.886,3.742,0,8.31,50,2.644,0.833,3.865,3.865,1615.66,316.43,2564,171,1.637,1.637,496.25,34.9,-700,-46.6,6.329,6.329,2111.91,351.33,3264,217.6,15
0,0,1,7,0,0,316.433,1,1,6.267,4.08,4.08,200.677,1.577,0.971,5.452,9.62,5.54,117.153,2.701,0.922,4.974,13.7,4.08,81.861,3.865,0.909,4.974,13.7,13.7,132.019,1,0.909,4.237,6.31,7.39,75.73,1.743,0.855,3.744,0,6.31,50,2.64,0.834,3.865,3.865,1615.66,316.43,2488,165.9,1.637,1.637,448.16,23.36,-580,-38.7,6.329,6.329,2063.82,339.8,3068,204.6,15
0,0,1,7,0,0,316.433,1,1,6.619,2.08,2.08,248.209,1.275,0.996,5.723,7.62,5.54,140.978,2.245,0.938,4.958,13.7,6.08,82.454,3.838,0.891,4.958,13.7,13.7,131.839,1,0.891,4.42,8.31,5.39,86.538,1.523,0.869,3.732,0,8.31,50,2.637,0.817,3.838,3.838,1873.96,316.43,2577,171.8,1.649,1.649,493.73,34.66,-693,-46.2,6.329,6.329,2367.69,351.09,3270,218,15
0,0,1,7,0,0,316.433,1,1,6.619,2.08,2.08,248.209,1.275,0.996,5.723,7.62,5.54,140.978,2.245,0.938,4.958,13.7,6.08,82.454,3.838,0.891,4.958,13.7,13.7,131.656,1,0.891,4.226,6.31,7.39,75.643,1.74,0.839,3.734,0,6.31,50,2.633,0.818,3.838,3.838,1873.96,316.43,2501,166.7,1.649,1.649,446.01,23.22,-574,-38.3,6.329,6.329,2319.97,339.65,3075,205,15
0,0,1,7,0,0,316.433,1,1,6.268,4.076,4.076,200.758,1.576,0.971,5.596,8.621,4.545,127.726,2.477,0.942,4.824,15,6.379,73.886,4.283,0.891,4.824,15,15,137.633,1,0.891,4.308,9.605,5.395,91.325,1.507,0.871,3.544,0,9.605,50,2.753,0.801,4.283,4.283,1616.13,316.43,2940,196,1.478,1.478,505.1,42.85,-990,-66,6.329,6.329,2121.23,359.28,3930,262,15
0,0,1,7,0,0,316.454,1,1,6.268,4.076,4.076,200.772,1.576,0.971,5.596,8.621,4.545,127.735,2.477,0.942,4.824,15,6.379,73.891,4.283,0.891,4.824,15,15,138.093,1,0.891,4.122,7.605,7.395,80.445,1.717,0.843,3.553,0,7.605,50,2.762,0.81,4.283,4.283,1616.25,316.45,2856,190.4,1.478,1.478,459.75,30.23,-860,-57.4,6.329,6.329,2076,346.68,3717,247.8,15
0,0,1,7,0,0,316.454,1,1,6.443,3.076,3.076,222.638,1.421,0.987,5.89,6.621,3.545,153.743,2.058,0.971,4.789,15,8.379,75.178,4.209,0.852,4.789,15,15,137.246,1,0.852,4.117,7.845,7.155,81.441,1.685,0.81,3.532,0,7.845,50,2.745,0.776,4.209,4.209,1739.83,316.45,2897,193.1,1.504,1.504,460,31.17,-858,-57.2,6.329,6.329,2199.83,347.62,3755,250.3,15
0,0,1,7,0,0,316.454,1,1,6.443,3.076,3.076,222.638,1.421,0.987,5.587,8.621,5.545,128.139,2.47,0.934,4.817,15,6.379,74.181,4.266,0.883,4.817,15,15,137.992,1,0.883,4.139,7.845,7.155,81.648,1.69,0.839,3.549,0,7.845,50,2.76,0.803,4.266,4.266,1739.83,316.45,2871,191.4,1.484,1.484,464.33,31.56,-875,-58.3,6.329,6.329,2204.16,348.01,3746,249.7,15
0,0,1,7,0,0,316.454,1,1,6.093,5.076,5.076,182.209,1.737,0.947,5.59,8.621,3.545,128.302,2.466,0.934,4.819,15,6.379,74.257,4.262,0.884,4.819,15,15,138.048,1,0.884,4.141,7.845,7.155,81.664,1.69,0.84,3.55,0,7.845,50,2.761,0.804,4.262,4.262,1503.26,316.45,2870,191.3,1.485,1.485,464.66,31.59,-874,-58.3,6.329,6.329,1967.92,348.04,3744,249.6,15
0,0,1,7,0,0,316.454,1,1,6.093,5.076,5.076,182.209,1.737,0.947,5.316,10.621,5.545,107.801,2.936,0.903,4.824,15,4.379,74.225,4.263,0.888,4.824,15,15,138.179,1,0.888,4.144,7.845,7.155,81.7,1.691,0.844,3.553,0,7.845,50,2.764,0.807,4.263,4.263,1503.26,316.45,2865,191,1.485,1.485,465.42,31.65,-875,-58.4,6.329,6.329,1968.68,348.11,3740,249.4,15
0,0,1,7,0,0,316.454,1,1,6.093,5.076,5.076,182.209,1.737,0.947,5.316,10.621,5.545,107.801,2.936,0.903,4.824,15,4.379,74.225,4.263,0.888,4.824,15,15,138.179,1,0.888,4.144,7.845,7.155,81.7,1.691,0.844,3.553,0,7.845,50,2.764,0.807,4.263,4.263,1503.26,316.45,2865,191,1.485,1.485,465.42,31.65,-875,-58.4,6.329,6.329,1968.68,348.11,3740,249.4,15
0,0,1,7,0,0,316.454,1,1,6.093,5.076,5.076,182.209,1.737,0.947,5.728,7.621,2.545,140.956,2.245,0.942,4.802,15,7.379,74.972,4.221,0.863,4.802,15,15,137.588,1,0.863,4.127,7.845,7.155,81.536,1.687,0.821,3.54,0,7.845,50,2.752,0.786,4.221,4.221,1503.26,316.45,2885,192.3,1.499,1.499,461.99,31.35,-863,-57.5,6.329,6.329,1965.25,347.8,3748,249.9,15
0,0,1,7,0,0,316.454,1,1,5.918,6.076,6.076,166.474,1.901,0.916,5.44,9.621,3.545,118.377,2.673,0.904,4.816,15,5.379,74.769,4.232,0.875,4.816,15,15,137.958,1,0.875,4.138,7.845,7.155,81.639,1.69,0.832,3.548,0,7.845,50,2.759,0.796,4.232,4.232,1400.15,316.45,2873,191.5,1.495,1.495,464.13,31.54,-867,-57.8,6.329,6.329,1864.29,347.99,3740,249.3,15
0,0,1,7,0,0,316.454,1,1,6.268,4.076,4.076,200.772,1.576,0.971,5.74,7.621,3.545,140,2.26,0.957,4.81,15,7.379,74.379,4.255,0.876,4.81,15,15,137.811,1,0.876,4.134,7.845,7.155,81.598,1.689,0.833,3.545,0,7.845,50,2.756,0.797,4.255,4.255,1616.25,316.45,2878,191.8,1.488,1.488,463.28,31.46,-871,-58.1,6.329,6.329,2079.53,347.92,3749,249.9,15
0,0,1,7,0,0,316.454,1,1,6.268,4.076,4.076,200.772,1.576,0.971,5.452,9.621,5.545,117.152,2.701,0.922,4.826,15,5.379,73.922,4.281,0.893,4.826,15,15,138.225,1,0.893,4.146,7.845,7.155,81.713,1.692,0.848,3.554,0,7.845,50,2.765,0.811,4.281,4.281,1616.25,316.45,2864,190.9,1.478,1.478,465.69,31.68,-879,-58.6,6.329,6.329,2081.93,348.13,3743,249.5,15
0,0,1,7,0,0,316.454,1,1,6.62,2.076,2.076,248.337,1.274,0.996,5.723,7.621,5.545,140.982,2.245,0.938,4.798,15,7.379,75.026,4.218,0.86,4.798,15,15,137.482,1,0.86,4.124,7.845,7.155,81.507,1.687,0.818,3.537,0,7.845,50,2.75,0.783,4.218,4.218,1874.65,316.45,2889,192.6,1.501,1.501,461.37,31.29,-861,-57.4,6.329,6.329,2336.02,347.75,3750,250,15
